1982 2
1359 -0.502231 -0.262266
1345 -0.315987 -0.14377
1398 -0.710552 -0.477061
681 -0.4073 -0.0281298
1264 -0.296129 -0.345485
1606 -0.610724 -0.172
1000 -0.319357 -0.476798
280 -0.709256 -0.232357
1784 -0.364875 -0.0287908
54 -0.577238 -0.258424
1340 -0.314222 -0.321975
469 -0.266615 -0.382295
1046 -0.219089 -0.31004
1959 -0.713409 -0.209031
780 -0.500605 -0.157889
182 -0.687211 -0.341045
268 -0.726617 -0.155016
765 -0.32538 -0.0162454
1860 -0.35283 -0.0306286
1899 -0.0949837 -0.157013
817 -0.402181 0.0467445
1627 -0.821595 -0.344849
1628 -0.640267 -0.214347
979 -0.32967 -0.0990474
187 -0.729212 -0.202485
1629 -0.81612 -0.328216
1835 -0.267154 -0.141874
1738 -0.364292 0.118028
1605 -0.516078 -0.170416
1595 -0.492979 -0.264212
1905 -0.331361 0.0330845
12 -0.350645 -0.0715501
1525 -0.726342 -0.202163
1911 -0.230607 -0.298496
1063 -0.288028 -0.291968
1732 -0.485201 -0.297354
1347 -0.354196 -0.28226
741 -0.136596 -0.362159
1857 -0.224291 -0.131733
1831 -0.218943 -0.0942211
1541 -0.307109 -0.243249
1545 -0.294163 -0.302666
1900 -0.152026 -0.331542
1969 -0.745336 -0.107103
201 -0.297728 -0.289238
1822 -0.262763 -0.279458
453 -0.434394 0.022251
932 -0.426488 -0.387904
1227 -0.50176 -0.128358
269 -0.541902 -0.284252
551 -0.512201 -0.154173
1648 -0.852132 -0.103037
1134 -0.463884 -0.257465
347 -0.574909 -0.279042
789 -0.337551 -0.428597
518 -0.564493 -0.368386
1652 -0.280158 -0.368155
1386 -0.521324 -0.330974
1003 -0.615403 -0.48235
746 -0.224786 -0.391552
1540 -0.237628 0.00272047
340 -0.769595 -0.45365
742 -0.496894 -0.0463693
261 -0.497595 -0.309385
1446 -0.603231 -0.0682866
445 -0.51332 -0.0072797
1119 -0.434047 -0.289184
406 -0.415019 -0.333595
